churned,account_length,area_code,intl_plan,number_customer_service_calls,number_vmail_messages,phone_number,state,total_day_calls,total_day_charge,total_day_minutes,total_eve_calls,total_eve_charge,total_eve_minutes,total_intl_calls,total_intl_charge,total_intl_minutes,total_night_calls,total_night_charge,voice_mail_plan,total_night_minutes,_dmIndex_,_PartInd_,M_FILTER
0,80,408,no,1,36,337-7879,MA,115,32.35,190.3,78,21.81,256.6,4,1.03,3.8,145,9.67,yes,214.9,5000403,1,0
1,78,408,no,1,0,361-7283,MS,108,18.46,108.6,126,17.84,209.9,5,2.13,7.9,117,10.02,no,222.6,5000404,1,0
1,85,408,no,4,17,372-4868,MT,88,15.27,89.8,75,19.82,233.2,7,2.51,9.3,116,7.46,yes,165.7,5000405,0,0
0,61,415,no,2,15,346-8863,AK,106,42.91,252.4,69,15.96,187.8,3,2.7,10,137,11.68,yes,259.6,5000406,2,0
0,97,415,no,5,32,390-5267,DE,94,31.18,183.4,120,22.87,269.1,4,1.81,6.7,38,9.16,yes,203.5,5000407,1,0
0,136,408,yes,2,0,392-1547,OH,103,31.18,183.4,113,12.06,141.9,9,2.81,10.4,122,9.02,no,200.4,5000408,1,0
0,135,408,no,3,0,340-8177,MN,100,26.38,155.2,84,11.55,135.9,9,1.03,3.8,82,8.31,no,184.6,5000409,1,0
0,87,415,no,1,19,383-4802,CA,122,28.19,165.8,89,15.89,186.9,0,0,0,78,11.24,yes,249.7,5000410,0,0
0,165,510,no,0,0,378-8567,OH,67,35.6,209.4,89,23.27,273.8,1,3.46,12.8,88,6.76,no,150.2,5000411,1,0
1,148,415,no,2,0,406-7844,NV,104,47.48,279.3,87,17.14,201.6,2,2.13,7.9,99,12.64,no,280.8,5000412,1,0
0,99,415,no,2,0,402-9173,SC,102,29.6,174.1,118,8.42,99.1,2,2.08,7.7,126,9.52,no,211.6,5000413,1,0
0,123,415,no,2,0,352-3440,WV,78,29.87,175.7,96,15.69,184.6,2,2.46,9.1,92,7.06,no,156.9,5000414,2,0
0,127,415,yes,1,0,363-1413,NM,87,43.61,256.5,101,18.88,222.1,3,3.51,13,122,7.05,no,156.7,5000415,1,0
0,151,415,no,0,0,394-8861,WY,89,28.93,170.2,83,15.94,187.5,3,1.16,4.3,100,5.38,no,119.5,5000416,1,0
0,185,408,no,1,0,358-4036,CA,92,23.73,139.6,115,21.27,250.2,4,2.92,10.8,79,7.11,no,158.1,5000417,2,0
0,65,415,no,4,34,392-4680,KS,119,35.5,208.8,106,12.08,142.1,4,3.38,12.5,87,9.66,yes,214.6,5000418,1,0
0,58,510,no,4,0,354-2762,WY,126,35.72,210.1,108,21.16,248.9,2,3.89,14.4,88,7.14,no,158.6,5000419,0,0
0,104,415,no,2,0,371-5811,OK,87,19.31,113.6,98,13.48,158.6,6,2.84,10.5,87,8.45,no,187.7,5000420,0,0
0,44,415,no,0,0,387-2014,UT,89,34.44,202.6,96,13.86,163,3,2.24,8.3,151,12.06,no,268.1,5000421,0,0
0,58,408,no,4,0,411-6598,MA,112,29.65,174.4,122,22.59,265.8,0,0,0,87,8.21,no,182.4,5000422,0,0
0,108,415,no,0,0,355-9356,UT,117,35.8,210.6,103,13.96,164.2,5,2.54,9.4,68,9.06,no,201.4,5000423,1,0
0,132,510,no,1,0,406-4720,MN,88,20.66,121.5,124,21.51,253,4,2.89,10.7,120,8.81,no,195.7,5000424,1,0
0,80,415,no,2,0,356-7239,NE,67,21.73,127.8,112,15.44,181.6,2,4.29,15.9,63,8.88,no,197.3,5000425,0,0
0,162,415,no,2,0,328-8747,OH,98,22.98,135.2,107,20.57,242,2,2.75,10.2,96,11.11,no,246.9,5000426,1,0
0,110,510,no,2,0,388-9464,KY,62,16.9,99.4,86,23.38,275,3,4.51,16.7,94,9.54,no,212.1,5000427,2,0
1,96,415,no,1,0,406-2866,WA,105,47.07,276.9,94,20.99,246.9,3,2.78,10.3,107,11.45,no,254.4,5000428,0,0
1,168,408,no,2,0,333-5729,NY,134,27.78,163.4,87,20.41,240.1,2,3.13,11.6,147,7.38,no,164,5000429,1,0
1,72,510,no,4,0,391-1499,IN,116,48.86,287.4,126,20,235.3,3,1.35,5,114,13.14,no,292.1,5000430,0,0
0,125,408,no,1,23,386-8690,CO,104,20.49,120.5,115,19.36,227.8,3,2.75,10.2,100,7.13,yes,158.5,5000431,1,0
0,170,510,no,2,0,391-2231,DC,106,31.3,184.1,70,17.42,204.9,3,2.65,9.8,133,10.09,no,224.3,5000432,0,0
0,71,510,no,3,0,332-2275,AK,84,31.45,185,129,19.76,232.5,4,4.02,14.9,82,8.6,no,191.1,5000433,1,0
0,124,415,no,1,0,340-4028,SC,109,27.35,160.9,152,12.26,144.2,12,3.48,12.9,97,5.42,no,120.4,5000434,1,0
0,68,415,no,2,0,363-3486,KS,68,35.29,207.6,123,21.39,251.6,6,2.94,10.9,100,8.62,no,191.6,5000435,0,0
0,97,415,no,1,0,418-3181,UT,134,35.56,209.2,0,0,0,6,3.19,11.8,94,7.89,no,175.4,5000436,2,0
0,98,510,yes,1,0,351-3316,IL,71,26.93,158.4,66,26.06,306.6,4,0.57,2.1,93,6.49,no,144.2,5000437,0,0
1,24,408,no,2,0,369-3626,DC,73,25.33,149,81,11.14,131,3,2.32,8.6,69,10.74,no,238.6,5000438,1,0
0,136,510,no,0,0,353-2763,DC,63,34.77,204.5,95,17.75,208.8,2,2.65,9.8,119,10.08,no,224,5000439,0,0
1,44,408,no,0,0,358-7165,OK,86,49.1,288.8,87,14.95,175.9,2,2.57,9.5,106,9.69,no,215.4,5000440,1,0
0,96,415,no,0,40,353-3223,KY,90,18.46,108.6,154,17.54,206.4,4,3.62,13.4,118,5.68,yes,126.3,5000441,1,0
0,31,415,no,1,0,338-9044,NE,129,16.58,97.5,78,22.13,260.4,5,1.89,7,100,3.99,no,88.7,5000442,2,0
0,72,415,no,0,0,341-7296,AL,102,28.31,166.5,103,22.19,261,5,3.59,13.3,85,11.82,no,262.7,5000443,0,0
0,24,415,no,1,0,398-4431,HI,104,26.55,156.2,101,7.65,90,5,1.97,7.3,116,9.23,no,205.1,5000444,2,0
0,112,415,no,4,31,408-5601,SC,89,38.28,225.2,117,21.83,256.8,1,3.11,11.5,87,11.24,yes,249.7,5000445,1,0
1,117,415,yes,1,0,328-5188,GA,118,48.86,287.4,84,22.07,259.6,3,2.7,10,86,6.89,no,153.2,5000446,1,0
0,137,415,no,0,19,329-4474,KS,96,29.8,175.3,146,20.51,241.3,2,2.11,7.8,109,9.51,yes,211.4,5000447,1,0
0,136,408,no,0,0,357-4573,PA,75,17.36,102.1,97,18.66,219.5,5,2.65,9.8,92,3.32,no,73.7,5000448,0,0
0,95,415,no,0,0,341-7112,UT,103,26.84,157.9,90,22.07,259.6,2,3.78,14,117,10.35,no,230,5000449,1,0
0,82,415,no,1,19,400-3147,OR,73,24.91,146.5,65,20.94,246.4,4,1.11,4.1,114,8.96,yes,199,5000450,1,0
1,145,415,no,1,0,378-1936,ND,116,41.79,245.8,91,24.37,286.7,13,2.43,9,115,10.83,no,240.7,5000451,1,0
0,56,415,yes,1,0,347-1640,KY,114,30.21,177.7,110,18.33,215.6,5,2.84,10.5,67,10.65,no,236.7,5000452,1,0
0,155,408,yes,2,0,374-9531,MN,146,42.64,250.8,105,12.96,152.5,5,2.7,10,104,6.66,no,148.1,5000453,1,0
1,133,408,no,0,0,380-4374,OH,100,20.03,117.8,105,16.93,199.2,4,3.19,11.8,119,10.98,no,244.1,5000454,1,0
0,53,415,no,2,0,380-9409,TX,113,20.35,119.7,84,16.12,189.7,7,3.48,12.9,108,11.53,no,256.2,5000455,1,0
1,123,415,no,5,0,387-1116,WY,87,41.17,242.2,101,19.22,226.1,3,2.21,8.2,121,12.09,no,268.6,5000456,1,0
0,136,415,no,7,0,400-7509,GA,83,27.78,163.4,119,21.19,249.3,4,2.65,9.8,90,11.24,no,249.7,5000457,0,0
0,57,415,no,3,0,403-6225,TX,113,27.37,161,134,17.68,208,4,2.27,8.4,81,9.36,no,208.1,5000458,1,0
0,62,408,no,1,0,382-8274,WV,111,21.88,128.7,104,14.41,169.5,5,2.78,10.3,97,8.71,no,193.6,5000459,0,0
0,112,415,no,1,0,354-5764,NM,94,13.87,81.6,112,22.79,268.1,18,2.32,8.6,75,6.34,no,140.8,5000460,1,0
0,55,415,no,1,20,387-6912,MI,91,35.31,207.7,113,16.97,199.7,1,1.97,7.3,110,9.74,yes,216.5,5000461,1,0
1,95,408,no,6,0,384-3413,NC,115,21.86,128.6,88,18.38,216.2,2,1.7,6.3,96,11.49,no,255.3,5000462,1,0
0,125,415,no,1,0,367-3950,NY,65,39.66,233.3,93,17.83,209.8,4,2.46,9.1,109,9.48,no,210.6,5000463,1,0
1,1,415,no,5,0,396-4254,TX,106,30.96,182.1,106,11.47,134.9,3,2.7,10,75,6.85,no,152.3,5000464,2,0
1,98,415,no,6,36,333-3010,KY,81,28.56,168,125,13.87,163.2,2,2.16,8,120,7.77,yes,172.7,5000465,1,0
0,105,415,no,1,0,393-1891,SD,88,42.77,251.6,103,14.88,175.1,5,1.46,5.4,112,8.3,no,184.4,5000466,0,0
0,113,415,no,0,30,336-9053,ID,102,31.25,183.8,123,15.59,183.4,7,3.13,11.6,52,10.58,yes,235,5000467,1,0
1,99,408,no,3,0,353-3372,OR,44,43.59,256.4,105,18.23,214.5,1,2.13,7.9,75,10.52,no,233.7,5000468,1,0
0,103,415,no,1,0,386-8943,WI,134,30.63,180.2,85,8.3,97.7,3,2.27,8.4,134,8.18,no,181.7,5000469,1,0
0,177,408,no,1,0,376-9716,WV,81,38.73,227.8,97,13.75,161.8,5,2.16,8,106,9.76,no,217,5000470,0,0
0,149,415,no,0,20,370-8676,SC,132,25.13,147.8,94,23.53,276.8,6,2.75,10.2,110,6.75,yes,149.9,5000471,2,0
1,160,415,no,1,0,360-2329,CT,136,39.93,234.9,134,23.02,270.8,2,3.75,13.9,101,9.87,no,219.3,5000472,0,0
0,116,408,no,2,0,360-1320,NV,54,18.85,110.9,82,18.14,213.4,2,2.13,7.9,116,8.38,no,186.2,5000473,2,0
0,90,415,no,1,22,329-8638,ND,94,21.17,124.5,90,19.69,231.7,12,1.73,6.4,108,10,yes,222.2,5000474,2,0
1,148,415,yes,0,0,385-1118,MI,81,39.7,233.5,71,15.95,187.7,2,2.59,9.6,97,5.5,no,122.3,5000475,2,0
1,147,415,no,2,35,408-8269,MT,134,33.54,197.3,99,11.99,141.1,4,2.73,10.1,90,9.54,yes,212.1,5000476,1,0
0,95,510,no,0,0,391-2334,NE,96,9.89,58.2,126,17.18,202.1,5,2.81,10.4,97,9.47,no,210.5,5000477,0,0
0,201,510,no,1,0,373-8900,UT,72,36.16,212.7,90,19.14,225.2,6,1.89,7,99,8.78,no,195.1,5000478,1,0
0,80,415,no,0,0,382-3512,WV,89,25.76,151.5,78,11.19,131.7,4,3.19,11.8,131,10.59,no,235.3,5000479,1,0
0,122,415,yes,1,0,420-4089,AR,117,24.87,146.3,93,18.59,218.7,5,3.11,11.5,97,10.62,no,236,5000480,1,0
0,132,408,no,0,0,406-8465,MT,100,33.17,195.1,95,12.65,148.8,2,1.81,6.7,117,10.1,no,224.5,5000481,1,0
0,83,510,no,1,0,386-6114,UT,71,35.51,208.9,92,18.26,214.8,5,3.51,13,108,11.16,no,247.9,5000482,1,0
1,99,408,no,7,0,413-9328,HI,107,23.07,135.7,103,17.71,208.4,3,2.38,8.8,95,9.4,no,209,5000483,1,0
1,84,415,no,3,0,335-7144,KS,86,38.4,225.9,105,23.43,275.6,3,3.86,14.3,108,9.06,no,201.4,5000484,0,0
0,46,415,no,1,0,414-5177,NY,67,20.77,122.2,62,14.21,167.2,6,2.62,9.7,98,8.77,no,194.8,5000485,1,0
0,87,510,no,2,0,350-5993,OH,106,26.06,153.3,117,19.08,224.5,5,2.4,8.9,152,12.3,no,273.4,5000486,1,0
0,150,415,no,1,0,370-1465,HI,117,36.38,214,89,16.35,192.4,4,2.13,7.9,99,10.92,no,242.6,5000487,0,0
0,73,408,no,1,0,385-2370,KS,112,33.12,194.8,85,14.21,167.2,6,2.92,10.8,61,4.51,no,100.3,5000488,1,0
0,7,415,no,3,0,358-9146,IN,87,35.14,206.7,83,23.89,281.1,5,2.97,11,77,7.13,no,158.5,5000489,0,0
0,89,415,no,2,12,357-8515,OR,105,31.96,188,107,12.86,151.3,3,2.84,10.5,132,9.09,yes,201.9,5000490,1,0
1,131,408,yes,3,0,406-8995,NY,83,20.79,122.3,94,10.1,118.8,3,3.7,13.7,95,6.66,no,147.9,5000491,2,0
0,105,415,no,3,0,344-3145,VA,96,44.08,259.3,97,14.89,175.2,5,3.24,12,36,10.01,no,222.4,5000492,2,0
1,108,408,yes,2,0,341-9890,MI,114,19.57,115.1,70,17.96,211.3,3,3.73,13.8,85,6.12,no,136.1,5000493,2,0
0,47,415,no,1,28,365-4387,ID,109,29.39,172.9,94,11.7,137.6,6,2.24,8.3,109,9.17,yes,203.8,5000494,1,0
0,101,415,yes,1,0,375-3341,MO,116,26.59,156.4,114,11.08,130.4,5,1.97,7.3,109,9.33,no,207.3,5000495,1,0
0,182,415,no,1,24,418-3096,AL,104,21.78,128.1,127,12.19,143.4,3,3.13,11.6,98,8.59,yes,191,5000496,0,0
0,161,408,no,1,0,378-3879,OR,73,33.42,196.6,79,14.47,170.2,3,3.38,12.5,79,8.74,no,194.3,5000497,1,0
1,128,408,no,1,0,344-1362,VT,130,38.74,227.9,71,25.72,302.6,7,1.49,5.5,82,8.62,no,191.5,5000498,0,0
0,69,415,no,2,31,419-3937,AZ,63,33.13,194.9,90,16.29,191.6,2,3.56,13.2,129,6.89,yes,153,5000499,0,0
0,113,408,no,1,34,348-4961,VA,63,7.63,44.9,82,11.41,134.2,3,3.59,13.3,118,7.58,yes,168.4,5000500,1,0
0,87,408,no,0,30,329-1410,PA,114,44.68,262.8,130,18.34,215.8,2,2.11,7.8,88,6.97,yes,154.8,5000501,1,0
0,71,415,no,0,0,332-9896,CO,70,35.9,211.2,122,21.48,252.7,3,3.32,12.3,104,10.16,no,225.8,5000502,1,0
0,76,415,no,1,0,407-8575,KY,69,34.68,204,110,19.13,225.1,5,2.59,9.6,85,10.81,no,240.3,5000503,1,0
0,87,510,no,3,0,387-2799,NJ,109,37.94,223.2,86,10.84,127.5,4,3.92,14.5,83,13.02,no,289.3,5000504,1,0
0,117,408,no,1,0,373-9108,IL,82,20.23,119,108,15.94,187.5,3,3.11,11.5,97,8.52,no,189.3,5000505,1,0
1,177,415,no,3,0,345-3947,WA,91,45.24,266.1,79,19.14,225.2,8,2.4,8.9,58,10.11,no,224.7,5000506,0,0
0,95,415,no,1,0,356-7511,WV,104,22.85,134.4,95,12.95,152.4,3,2.54,9.4,80,10.64,no,236.5,5000507,2,0
0,76,415,no,1,0,343-4516,RI,78,29.09,171.1,83,21.86,257.2,3,4.37,16.2,92,4.12,no,91.6,5000508,1,0
0,66,415,no,2,0,408-6305,OH,103,28.99,170.5,77,21.62,254.3,2,2.84,10.5,138,8.88,no,197.3,5000509,1,0
0,110,415,no,1,0,338-7305,MO,124,30.35,178.5,141,12.49,146.9,7,2.67,9.9,102,9.77,no,217.1,5000510,1,0
0,204,510,no,3,0,401-3077,MD,145,34.88,205.2,95,13.16,154.8,5,3.81,14.1,77,8.61,no,191.4,5000511,1,0
0,32,415,no,0,31,401-6977,OH,97,39.58,232.8,111,15.6,183.5,2,3.51,13,111,9.31,yes,206.8,5000512,1,0
0,133,408,no,5,39,385-1464,VA,107,40.78,239.9,77,21.57,253.8,3,1.81,6.7,85,5.79,yes,128.7,5000513,2,0
0,185,408,no,2,0,417-5034,FL,97,9.45,55.6,83,24.54,288.7,3,3.27,12.1,110,5,no,111.2,5000514,1,0
0,103,415,no,1,37,420-7066,CO,78,26.1,153.5,108,20.56,241.9,3,2.86,10.6,110,11.01,yes,244.7,5000515,1,0
0,91,510,no,1,0,394-8256,NY,100,18.67,109.8,104,16.12,189.6,3,3,11.1,85,9.3,no,206.7,5000516,1,0
0,131,415,no,2,0,362-5044,WV,89,33.34,196.1,87,15.77,185.5,6,1.4,5.2,132,11.25,no,250,5000517,1,0
0,153,510,no,0,0,350-2075,LA,127,28.36,166.8,121,12.2,143.5,4,3.19,11.8,130,9.48,no,210.7,5000518,0,0
0,132,415,no,2,25,343-5372,MA,96,19.24,113.2,107,22.94,269.9,7,1.92,7.1,87,10.31,yes,229.1,5000519,0,0
0,148,510,no,1,0,377-9520,UT,92,34.51,203,125,12.83,150.9,9,3.94,14.6,131,11.05,no,245.5,5000520,2,0
0,141,408,no,5,0,391-6773,AL,90,41.28,242.8,80,19.9,234.1,3,1.62,6,104,9.52,no,211.5,5000521,0,0
0,105,415,no,2,0,403-4442,ME,102,26.61,156.5,134,11.92,140.2,2,3.29,12.2,111,10.23,no,227.4,5000522,1,0
1,169,408,no,3,0,379-5885,TX,105,45.34,266.7,88,13.45,158.2,3,3.73,13.8,111,12.95,no,287.7,5000523,1,0
0,127,415,no,1,23,399-1021,ND,80,30.94,182,85,18.37,216.1,4,2.65,9.8,82,7.06,yes,156.9,5000524,1,0
0,57,415,no,0,0,342-4004,CO,92,14.6,85.9,127,16.48,193.9,2,2.73,10.1,93,10.42,no,231.5,5000525,1,0
0,123,415,no,0,33,382-7659,LA,87,24.92,146.6,59,9.76,114.8,7,0.78,2.9,99,9.92,yes,220.4,5000526,1,0
1,103,510,no,4,35,342-1004,MT,101,18.79,110.5,81,17.71,208.3,2,3.75,13.9,77,3.93,yes,87.4,5000527,1,0
0,101,415,no,1,0,398-5851,OR,89,20.16,118.6,97,16.97,199.6,5,3.11,11.5,61,2.4,no,53.3,5000528,1,0
0,123,415,no,2,22,396-4869,NH,105,33.59,197.6,86,6.8,80,12,4.21,15.6,82,5.44,yes,120.8,5000529,1,0
0,78,510,no,6,32,422-8333,NE,116,35.75,210.3,83,16.34,192.2,4,2.92,10.8,92,11.07,yes,246.1,5000530,1,0
0,101,415,no,4,28,367-9127,WV,96,37.45,220.3,72,24.29,285.8,6,2.54,9.4,111,9.14,yes,203,5000531,0,0
0,129,415,no,1,0,420-3028,NV,98,25.5,150,101,19.75,232.4,6,3.38,12.5,123,11.75,no,261.2,5000532,0,0
0,67,415,no,0,34,357-6348,MA,114,27.49,161.7,115,17.65,207.6,4,2.48,9.2,114,9.26,yes,205.7,5000533,1,0
0,37,415,no,3,0,386-1131,MI,116,32.54,191.4,99,14.23,167.4,5,3.78,14,112,9.74,no,216.5,5000534,1,0
0,64,415,yes,3,0,349-8391,KY,83,24.94,146.7,91,12.61,148.3,3,3.38,12.5,69,10.74,no,238.6,5000535,1,0
0,173,510,no,1,0,421-1484,WV,103,18.6,109.4,111,8.61,101.3,7,2.11,7.8,106,7.53,no,167.3,5000536,2,0
0,135,510,no,1,0,414-2663,KY,115,24.5,144.1,68,21.23,249.8,3,3.67,13.6,82,9.51,no,211.4,5000537,0,0
0,75,415,no,1,42,327-6989,NJ,93,42.31,248.9,108,14.52,170.8,8,3.02,11.2,91,4.7,yes,104.5,5000538,1,0
1,88,415,no,4,0,405-5513,ME,112,14.57,85.7,70,18.84,221.6,3,3.13,11.6,75,8.58,no,190.6,5000539,1,0
0,112,415,no,3,0,345-9168,TX,112,36.52,214.8,104,17.82,209.7,5,2.54,9.4,97,7.4,no,164.4,5000540,1,0
0,113,408,no,0,0,417-5146,MN,137,27.01,158.9,109,20.64,242.8,4,1.76,6.5,97,11.15,no,247.8,5000541,1,0
0,121,510,no,2,28,339-2792,VA,94,18.7,110,76,12.03,141.5,3,1.73,6.4,87,10.68,yes,237.3,5000542,0,0
0,70,415,no,1,0,345-8397,DC,145,25.98,152.8,102,15.61,183.6,2,2.84,10.5,75,6.83,no,151.8,5000543,1,0
0,90,415,no,0,0,344-6404,MD,103,24.75,145.6,137,16.75,197.1,4,2.84,10.5,83,13.25,no,294.5,5000544,2,0
0,39,408,no,0,0,417-9455,RI,83,15.86,93.3,114,16.97,199.6,4,1.76,6.5,104,9.28,no,206.2,5000545,2,0
0,142,408,no,0,0,343-1009,MA,134,36.86,216.8,106,15.96,187.8,2,2.24,8.3,108,6.21,no,138.1,5000546,0,0
0,176,408,no,1,0,365-3493,MD,101,34.32,201.9,78,13.15,154.7,2,2.43,9,79,7.4,no,164.4,5000547,0,0
0,105,408,no,1,0,376-7043,NM,81,24.89,146.4,80,19.13,225.1,2,2.3,8.5,117,10.35,no,230.1,5000548,1,0
1,57,415,no,2,0,348-5728,MN,74,46.36,272.7,85,19.12,224.9,3,2.84,10.5,104,8.02,no,178.2,5000549,1,0
0,110,510,no,1,0,357-5784,MI,92,3.21,18.9,81,21.96,258.4,4,4,14.8,74,4.93,no,109.6,5000550,0,0
0,88,415,no,2,0,417-9844,AZ,81,29.38,172.8,90,16.44,193.4,5,3.46,12.8,107,4.03,no,89.6,5000551,1,0
0,95,408,no,0,0,333-7225,AL,119,32.33,190.2,70,13.35,157.1,6,3.78,14,120,8.17,no,181.5,5000552,2,0
0,147,415,no,3,0,382-4943,MI,83,22.2,130.6,144,17.69,208.1,3,4.21,15.6,72,9.21,no,204.6,5000553,1,0
1,101,415,no,4,0,345-4589,SC,92,26.93,158.4,117,15.98,188,4,3.65,13.5,125,9.89,no,219.7,5000554,1,0
0,115,415,no,1,0,404-6337,MS,111,28.31,166.5,98,20.08,236.2,2,4.21,15.6,92,9.25,no,205.6,5000555,0,0
0,103,415,no,2,0,412-1470,MS,103,21.98,129.3,89,17.24,202.8,2,3.48,12.9,126,10.49,no,233,5000556,1,0
0,82,415,no,0,0,394-9220,CA,112,33.88,199.3,120,16.44,193.4,10,1.89,7,117,11.45,no,254.4,5000557,1,0
0,141,415,no,0,0,364-5362,MD,126,31.47,185.1,98,19.81,233,7,2.46,9.1,106,6.85,no,152.2,5000558,1,0
0,149,408,no,2,0,372-9852,ND,80,29.82,175.4,127,16.78,197.4,2,2.62,9.7,102,8.47,no,188.2,5000559,1,0
0,131,510,no,2,0,394-9984,IL,123,44.78,263.4,74,12.91,151.9,2,2.89,10.7,101,9.83,no,218.5,5000560,1,0
0,119,510,no,1,0,402-1668,SD,108,16.01,94.2,100,22.45,264.1,3,1.97,7.3,79,9.17,no,203.7,5000561,1,0
0,112,510,no,3,0,339-5659,AL,83,32.2,189.4,89,18.62,219,8,1.92,7.1,116,7.56,no,168,5000562,0,0
0,116,510,no,2,35,341-7279,NV,103,20.06,118,106,14.21,167.2,2,3.19,11.8,102,9.26,yes,205.7,5000563,0,0
0,94,415,no,3,0,371-3236,LA,98,36.06,212.1,89,16.1,189.4,5,2.27,8.4,95,15.85,no,352.2,5000564,1,0
0,90,408,no,2,0,343-5679,VA,93,37.74,222,103,15.9,187,6,3.35,12.4,124,12.7,no,282.3,5000565,1,0
0,114,415,no,0,31,347-4626,DE,98,37.88,222.8,105,15.34,180.5,4,3.51,13,101,6.81,yes,151.3,5000566,1,0
0,63,408,no,1,25,344-8498,CT,137,32.3,190,76,9.91,116.6,2,3.29,12.2,110,6.37,yes,141.5,5000567,1,0
1,130,408,no,4,0,349-3005,CO,129,46.21,271.8,128,20.16,237.2,2,2.35,8.7,91,9.45,no,210.1,5000568,0,0
0,122,408,no,3,29,371-3498,MA,83,33.22,195.4,93,22.8,268.2,6,2.27,8.4,95,7.56,yes,168,5000569,1,0
0,166,510,no,3,0,367-4853,OR,93,33.93,199.6,99,18.22,214.3,5,1.94,7.2,110,8.86,no,196.8,5000570,2,0
0,62,415,no,0,0,422-3454,WA,98,17,100,95,14.75,173.5,4,2.73,10.1,122,9.81,no,218,5000571,1,0
0,78,415,no,2,21,403-8915,SC,85,27.3,160.6,79,18.96,223.1,1,2.57,9.5,92,5.58,yes,124,5000572,1,0
0,148,415,no,1,26,371-2418,IN,91,26.98,158.7,127,13.64,160.5,3,2.67,9.9,88,9.82,yes,218.3,5000573,2,0
1,154,510,no,3,0,411-2977,MD,122,26.27,154.5,71,18.21,214.2,2,3.24,12,105,8.01,no,178,5000574,1,0
0,110,408,no,1,34,389-8163,NV,114,32.69,192.3,114,10.99,129.3,12,1.7,6.3,102,6.13,yes,136.3,5000575,1,0
1,75,415,no,0,0,417-4456,TX,106,51.87,305.1,115,15.98,188,5,2.3,8.5,116,10.59,no,235.4,5000576,1,0
0,84,408,no,2,38,351-1894,ND,106,32.81,193,106,13.06,153.6,5,2,7.4,87,11.72,yes,260.4,5000577,0,0
0,113,510,no,1,0,386-6408,WV,88,12.33,72.5,112,17.34,204,3,1.78,6.6,118,5.31,no,117.9,5000578,1,0
0,181,510,no,2,40,370-9592,CO,61,17.88,105.2,79,29.01,341.3,3,1.7,6.3,97,7.46,yes,165.7,5000579,0,0
0,51,415,no,2,0,397-9251,TX,88,30.69,180.5,102,11.45,134.7,3,2.7,10,97,7.68,no,170.7,5000580,1,0
0,102,408,no,0,29,395-6913,FL,86,36.5,214.7,109,26.72,314.3,2,3.86,14.3,110,12.61,yes,280.2,5000581,1,0
0,107,408,no,1,0,332-3804,AL,95,14.76,86.8,85,9.19,108.1,3,3.56,13.2,87,9.19,no,204.3,5000582,1,0
1,88,510,no,5,0,421-1326,WV,99,22.36,131.5,128,14.86,174.8,2,2.13,7.9,83,8.29,no,184.2,5000583,0,0
0,82,415,no,0,0,415-8200,MI,102,23.02,135.4,122,20.15,237.1,4,4.73,17.5,91,5.32,no,118.3,5000584,0,0
0,204,415,no,6,0,371-9414,NY,85,29.63,174.3,95,21.6,254.1,3,1.59,5.9,96,7.94,no,176.4,5000585,2,0
0,130,510,no,3,0,347-3895,MS,63,34.66,203.9,93,16.3,191.8,4,3.27,12.1,125,5.96,no,132.5,5000586,0,0
0,174,510,no,0,0,342-5854,MO,108,40.04,235.5,143,12.1,142.3,5,3.38,12.5,131,14.25,no,316.7,5000587,0,0
0,129,415,no,2,0,379-7192,AR,113,26.69,157,97,21.84,256.9,2,3.27,12.1,126,8.35,no,185.5,5000588,1,0
0,190,415,yes,3,0,394-5753,MS,55,19.02,111.9,124,18.96,223,7,2.7,10,81,10.94,no,243.2,5000589,1,0
0,54,510,yes,3,0,390-6932,NY,91,40.17,236.3,130,12.99,152.8,8,3.02,11.2,98,7.21,no,160.3,5000590,0,0
0,78,408,no,0,0,394-3171,SD,88,27.81,163.6,93,24.09,283.4,9,2.32,8.6,108,11.79,no,262.1,5000591,0,0
0,100,415,no,1,29,394-5202,AK,127,36.31,213.6,82,14.95,175.9,3,2.4,8.9,100,9.32,yes,207.2,5000592,1,0
0,70,510,no,3,30,348-3777,WV,72,24.38,143.4,92,14.45,170,4,2.54,9.4,68,5.76,yes,127.9,5000593,0,0
0,111,510,no,1,0,407-3949,SC,119,13.31,78.3,94,16.85,198.2,4,3.27,12.1,94,11.18,no,248.5,5000594,1,0
0,117,408,no,1,0,363-4779,VA,98,16.51,97.1,131,19.38,228,3,2.86,10.6,111,10.8,no,240,5000595,1,0
0,68,415,no,0,0,340-2239,MS,93,16,94.1,80,12.55,147.6,2,2.73,10.1,85,9.61,no,213.5,5000596,1,0
1,27,510,no,2,0,359-3423,SD,95,38.47,226.3,109,23.32,274.3,3,2.21,8.2,119,10.92,no,242.7,5000597,0,0
0,91,415,no,1,0,382-9297,MN,61,22.75,133.8,96,13.5,158.8,2,2.84,10.5,92,8.53,no,189.6,5000598,1,0
0,181,415,no,1,27,330-9294,AL,93,32.35,190.3,127,21.17,249,4,2.86,10.6,82,9.71,yes,215.7,5000599,1,0
0,118,415,no,3,36,362-8763,CO,106,50.13,294.9,115,14.08,165.7,5,2.65,9.8,63,8.51,yes,189.2,5000600,1,0
0,112,415,no,2,0,403-4816,ME,114,31.52,185.4,119,16.27,191.4,11,2.7,10,78,6.48,no,144,5000601,0,0
